,max_balance_drowdown,max_drawdown,returns_std,total_return,sharpe,downside_deviation,sortino,calmar_ratio,en_inU,en_outU,en_outD,en_inD,re_inU,re_outU,re_outD,re_inD,cc_inU,cc_outU,cc_outD,cc_inD,trades,positive_trades,positive_trading_days
149,0.566,11.561,1.152,-0.238,-0.019,0.145,-164.991,,1.09,1.03,0.91,0.85,1.15,1.03,0.97,0.85,1.15,1.09,1.03,0.97,13.0,46.154,4.839
150,0.133,4.175,0.386,0.048,0.011,0.049,97.916,,1.09,1.03,0.91,0.85,1.09,1.03,0.97,0.91,1.09,1.03,0.91,0.85,12.0,58.333,2.419
151,0.296,11.045,0.823,-0.296,-0.032,0.376,-78.732,,1.09,1.03,0.91,0.85,1.09,1.03,0.97,0.91,1.09,0.97,0.91,0.85,12.0,58.333,4.839
152,0.047,3.697,0.321,0.151,0.042,0.042,361.535,,1.09,1.03,0.91,0.85,1.09,1.03,0.97,0.91,1.15,1.09,0.91,0.85,8.0,62.5,2.419
153,0.658,9.768,1.11,-0.124,-0.01,0.298,-41.697,,1.09,1.03,0.91,0.85,1.09,1.03,0.97,0.91,1.03,0.97,0.91,0.85,13.0,46.154,4.032
154,0.047,3.697,0.321,0.151,0.042,0.042,361.535,,1.09,1.03,0.91,0.85,1.09,1.03,0.97,0.91,1.15,1.03,0.91,0.85,8.0,62.5,2.419
155,0.047,2.522,0.27,0.163,0.054,0.042,390.852,,1.09,1.03,0.91,0.85,1.09,1.03,0.97,0.91,1.15,0.97,0.91,0.85,8.0,62.5,3.226
156,0.133,4.175,0.386,0.048,0.011,0.049,97.916,,1.09,1.03,0.91,0.85,1.09,1.03,0.97,0.91,1.09,1.03,0.97,0.85,12.0,58.333,2.419
157,0.047,2.397,0.232,0.12,0.046,0.042,287.467,,1.09,1.03,0.91,0.85,1.09,1.03,0.97,0.91,1.15,1.09,1.03,0.85,8.0,62.5,3.226
158,0.047,3.697,0.321,0.151,0.042,0.042,361.535,,1.09,1.03,0.91,0.85,1.09,1.03,0.97,0.91,1.15,1.09,0.97,0.85,8.0,62.5,2.419
159,0.047,3.697,0.321,0.151,0.042,0.042,361.535,,1.09,1.03,0.91,0.85,1.09,1.03,0.97,0.91,1.15,1.03,0.97,0.85,8.0,62.5,2.419
160,0.273,7.574,0.532,-0.178,-0.03,0.154,-115.804,,1.09,1.03,0.91,0.85,1.09,1.03,0.97,0.91,1.09,1.03,0.97,0.91,16.0,50.0,3.226
161,0.356,6.637,0.805,-0.029,-0.003,0.208,-13.775,,1.09,1.03,0.91,0.85,1.09,1.03,0.97,0.91,1.15,1.09,1.03,0.91,11.0,54.545,4.032
162,0.148,7.574,0.522,-0.11,-0.019,0.154,-71.512,,1.09,1.03,0.91,0.85,1.09,1.03,0.97,0.91,1.15,1.09,0.97,0.91,12.0,50.0,3.226
163,0.148,7.574,0.552,-0.017,-0.003,0.154,-11.017,,1.09,1.03,0.91,0.85,1.09,1.03,0.97,0.91,1.15,1.03,0.97,0.91,12.0,50.0,3.226
164,0.575,11.561,1.148,-0.248,-0.019,0.163,-151.984,,1.09,1.03,0.91,0.85,1.09,1.03,0.97,0.91,1.15,1.09,1.03,0.97,15.0,46.667,4.839
165,0.116,4.175,0.379,0.057,0.014,0.029,196.489,,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.91,1.09,1.03,0.91,0.85,10.0,60.0,1.613
166,0.287,11.045,0.828,-0.287,-0.031,0.346,-82.843,,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.91,1.09,0.97,0.91,0.85,10.0,60.0,4.839
167,0.036,3.697,0.334,0.16,0.043,0.014,1108.398,,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.91,1.15,1.09,0.91,0.85,6.0,66.667,2.419
168,0.649,9.768,1.114,-0.115,-0.009,0.286,-40.168,,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.91,1.03,0.97,0.91,0.85,11.0,45.455,4.032
169,0.036,3.697,0.334,0.16,0.043,0.014,1108.398,,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.91,1.15,1.03,0.91,0.85,6.0,66.667,2.419
170,0.036,2.522,0.286,0.172,0.054,0.014,1193.031,,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.91,1.15,0.97,0.91,0.85,6.0,66.667,3.226
171,0.116,4.175,0.379,0.057,0.014,0.029,196.489,,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.91,1.09,1.03,0.97,0.85,10.0,60.0,1.613
172,0.036,2.397,0.25,0.129,0.046,0.014,894.578,,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.91,1.15,1.09,1.03,0.85,6.0,66.667,3.226
173,0.036,3.697,0.334,0.16,0.043,0.014,1108.398,,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.91,1.15,1.09,0.97,0.85,6.0,66.667,2.419
174,0.036,3.697,0.334,0.16,0.043,0.014,1108.398,,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.91,1.15,1.03,0.97,0.85,6.0,66.667,2.419
175,0.264,7.574,0.527,-0.169,-0.029,0.143,-118.207,,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.91,1.09,1.03,0.97,0.91,14.0,50.0,2.419
176,0.346,6.637,0.81,-0.019,-0.002,0.184,-10.458,,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.91,1.15,1.09,1.03,0.91,9.0,55.556,4.032
177,0.139,7.574,0.53,-0.101,-0.017,0.145,-69.655,,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.91,1.15,1.09,0.97,0.91,10.0,50.0,3.226
178,0.139,7.574,0.56,-0.008,-0.001,0.145,-5.28,,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.91,1.15,1.03,0.97,0.91,10.0,50.0,3.226
179,0.566,11.561,1.152,-0.238,-0.019,0.145,-164.991,,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.91,1.15,1.09,1.03,0.97,13.0,46.154,4.839
180,0.116,4.175,0.379,0.057,0.014,0.029,196.489,,1.09,1.03,0.91,0.85,1.15,1.09,0.97,0.91,1.09,1.03,0.91,0.85,10.0,60.0,1.613
181,0.287,11.045,0.828,-0.287,-0.031,0.346,-82.843,,1.09,1.03,0.91,0.85,1.15,1.09,0.97,0.91,1.09,0.97,0.91,0.85,10.0,60.0,4.839
182,0.036,3.697,0.334,0.16,0.043,0.014,1108.398,,1.09,1.03,0.91,0.85,1.15,1.09,0.97,0.91,1.15,1.09,0.91,0.85,6.0,66.667,2.419
183,0.649,9.768,1.114,-0.115,-0.009,0.286,-40.168,,1.09,1.03,0.91,0.85,1.15,1.09,0.97,0.91,1.03,0.97,0.91,0.85,11.0,45.455,4.032
184,0.036,3.697,0.334,0.16,0.043,0.014,1108.398,,1.09,1.03,0.91,0.85,1.15,1.09,0.97,0.91,1.15,1.03,0.91,0.85,6.0,66.667,2.419
185,0.036,2.522,0.286,0.172,0.054,0.014,1193.031,,1.09,1.03,0.91,0.85,1.15,1.09,0.97,0.91,1.15,0.97,0.91,0.85,6.0,66.667,3.226
186,0.116,4.175,0.379,0.057,0.014,0.029,196.489,,1.09,1.03,0.91,0.85,1.15,1.09,0.97,0.91,1.09,1.03,0.97,0.85,10.0,60.0,1.613
187,0.036,2.397,0.25,0.129,0.046,0.014,894.578,,1.09,1.03,0.91,0.85,1.15,1.09,0.97,0.91,1.15,1.09,1.03,0.85,6.0,66.667,3.226
188,0.036,3.697,0.334,0.16,0.043,0.014,1108.398,,1.09,1.03,0.91,0.85,1.15,1.09,0.97,0.91,1.15,1.09,0.97,0.85,6.0,66.667,2.419
189,0.036,3.697,0.334,0.16,0.043,0.014,1108.398,,1.09,1.03,0.91,0.85,1.15,1.09,0.97,0.91,1.15,1.03,0.97,0.85,6.0,66.667,2.419
190,0.264,7.574,0.527,-0.169,-0.029,0.143,-118.207,,1.09,1.03,0.91,0.85,1.15,1.09,0.97,0.91,1.09,1.03,0.97,0.91,14.0,50.0,2.419
191,0.346,6.637,0.81,-0.019,-0.002,0.184,-10.458,,1.09,1.03,0.91,0.85,1.15,1.09,0.97,0.91,1.15,1.09,1.03,0.91,9.0,55.556,4.032
192,0.139,7.574,0.53,-0.101,-0.017,0.145,-69.655,,1.09,1.03,0.91,0.85,1.15,1.09,0.97,0.91,1.15,1.09,0.97,0.91,10.0,50.0,3.226
193,0.139,7.574,0.56,-0.008,-0.001,0.145,-5.28,,1.09,1.03,0.91,0.85,1.15,1.09,0.97,0.91,1.15,1.03,0.97,0.91,10.0,50.0,3.226
194,0.566,11.561,1.152,-0.238,-0.019,0.145,-164.991,,1.09,1.03,0.91,0.85,1.15,1.09,0.97,0.91,1.15,1.09,1.03,0.97,13.0,46.154,4.839
195,0.116,4.175,0.379,0.057,0.014,0.029,196.489,,1.09,1.03,0.91,0.85,1.15,1.03,0.97,0.91,1.09,1.03,0.91,0.85,10.0,60.0,1.613
196,0.287,11.045,0.828,-0.287,-0.031,0.346,-82.843,,1.09,1.03,0.91,0.85,1.15,1.03,0.97,0.91,1.09,0.97,0.91,0.85,10.0,60.0,4.839
197,0.036,3.697,0.334,0.16,0.043,0.014,1108.398,,1.09,1.03,0.91,0.85,1.15,1.03,0.97,0.91,1.15,1.09,0.91,0.85,6.0,66.667,2.419
198,0.649,9.768,1.114,-0.115,-0.009,0.286,-40.168,,1.09,1.03,0.91,0.85,1.15,1.03,0.97,0.91,1.03,0.97,0.91,0.85,11.0,45.455,4.032
199,0.036,3.697,0.334,0.16,0.043,0.014,1108.398,,1.09,1.03,0.91,0.85,1.15,1.03,0.97,0.91,1.15,1.03,0.91,0.85,6.0,66.667,2.419
200,0.036,2.522,0.286,0.172,0.054,0.014,1193.031,,1.09,1.03,0.91,0.85,1.15,1.03,0.97,0.91,1.15,0.97,0.91,0.85,6.0,66.667,3.226
201,0.116,4.175,0.379,0.057,0.014,0.029,196.489,,1.09,1.03,0.91,0.85,1.15,1.03,0.97,0.91,1.09,1.03,0.97,0.85,10.0,60.0,1.613
202,0.036,2.397,0.25,0.129,0.046,0.014,894.578,,1.09,1.03,0.91,0.85,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.85,6.0,66.667,3.226
203,0.036,3.697,0.334,0.16,0.043,0.014,1108.398,,1.09,1.03,0.91,0.85,1.15,1.03,0.97,0.91,1.15,1.09,0.97,0.85,6.0,66.667,2.419
204,0.036,3.697,0.334,0.16,0.043,0.014,1108.398,,1.09,1.03,0.91,0.85,1.15,1.03,0.97,0.91,1.15,1.03,0.97,0.85,6.0,66.667,2.419
205,0.264,7.574,0.527,-0.169,-0.029,0.143,-118.207,,1.09,1.03,0.91,0.85,1.15,1.03,0.97,0.91,1.09,1.03,0.97,0.91,14.0,50.0,2.419
206,0.346,6.637,0.81,-0.019,-0.002,0.184,-10.458,,1.09,1.03,0.91,0.85,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.91,9.0,55.556,4.032
207,0.139,7.574,0.53,-0.101,-0.017,0.145,-69.655,,1.09,1.03,0.91,0.85,1.15,1.03,0.97,0.91,1.15,1.09,0.97,0.91,10.0,50.0,3.226
208,0.139,7.574,0.56,-0.008,-0.001,0.145,-5.28,,1.09,1.03,0.91,0.85,1.15,1.03,0.97,0.91,1.15,1.03,0.97,0.91,10.0,50.0,3.226
209,0.566,11.561,1.152,-0.238,-0.019,0.145,-164.991,,1.09,1.03,0.91,0.85,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.97,13.0,46.154,4.839
210,85.914,1787.944,160.56,-85.838,-0.048,65.495,-131.059,,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.97,1.09,1.03,0.91,0.85,10.0,40.0,1.613
211,85.953,1788.698,160.557,-85.916,-0.048,65.434,-131.302,,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.97,1.09,0.97,0.91,0.85,10.0,40.0,3.226
212,85.865,1788.698,160.56,-85.783,-0.048,80.195,-106.967,,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.97,1.15,1.09,0.91,0.85,6.0,33.333,1.613
213,86.037,1788.698,160.562,-85.961,-0.048,56.689,-151.637,,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.97,1.03,0.97,0.91,0.85,11.0,27.273,2.419
214,85.865,1788.698,160.56,-85.783,-0.048,80.195,-106.967,,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.97,1.15,1.03,0.91,0.85,6.0,33.333,1.613
215,85.865,1788.698,160.56,-85.781,-0.048,80.195,-106.965,,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.97,1.15,0.97,0.91,0.85,6.0,33.333,1.613
216,85.914,1787.944,160.56,-85.838,-0.048,65.495,-131.059,,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.97,1.09,1.03,0.97,0.85,10.0,40.0,1.613
217,85.865,1788.698,160.56,-85.787,-0.048,80.195,-106.972,,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.97,1.15,1.09,1.03,0.85,6.0,33.333,1.613
218,85.865,1788.698,160.56,-85.783,-0.048,80.195,-106.967,,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.97,1.15,1.09,0.97,0.85,6.0,33.333,1.613
219,85.865,1788.698,160.56,-85.783,-0.048,80.195,-106.967,,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.97,1.15,1.03,0.97,0.85,6.0,33.333,1.613
220,85.914,1787.944,160.558,-85.868,-0.048,53.474,-160.578,,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.97,1.09,1.03,0.97,0.91,14.0,35.714,2.419
221,85.865,1788.698,160.56,-85.802,-0.048,65.445,-131.105,,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.97,1.15,1.09,1.03,0.91,9.0,33.333,2.419
222,85.865,1788.698,160.557,-85.817,-0.048,60.626,-141.552,,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.97,1.15,1.09,0.97,0.91,10.0,30.0,2.419
223,85.865,1788.698,160.559,-85.805,-0.048,60.626,-141.533,,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.97,1.15,1.03,0.97,0.91,10.0,30.0,2.419
224,86.122,1782.016,159.954,-85.848,-0.048,60.321,-142.319,,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.97,1.15,1.09,1.03,0.97,13.0,30.769,2.419
225,0.197,4.466,0.551,0.097,0.016,0.038,258.264,,1.09,0.97,0.91,0.85,1.09,1.03,0.91,0.85,1.09,1.03,0.91,0.85,12.0,50.0,4.032
226,0.292,9.155,0.647,-0.247,-0.034,0.162,-152.321,,1.09,0.97,0.91,0.85,1.09,1.03,0.91,0.85,1.09,0.97,0.91,0.85,12.0,50.0,2.419
227,0.134,4.585,0.456,0.199,0.039,0.049,402.045,,1.09,0.97,0.91,0.85,1.09,1.03,0.91,0.85,1.15,1.09,0.91,0.85,8.0,50.0,3.226
228,0.631,6.104,0.935,-0.097,-0.009,0.141,-68.307,,1.09,0.97,0.91,0.85,1.09,1.03,0.91,0.85,1.03,0.97,0.91,0.85,13.0,38.462,2.419
229,0.134,4.585,0.456,0.199,0.039,0.049,402.045,,1.09,0.97,0.91,0.85,1.09,1.03,0.91,0.85,1.15,1.03,0.91,0.85,8.0,50.0,3.226
230,0.134,4.585,0.524,0.211,0.036,0.049,426.302,,1.09,0.97,0.91,0.85,1.09,1.03,0.91,0.85,1.15,0.97,0.91,0.85,8.0,50.0,2.419
231,0.197,4.466,0.551,0.097,0.016,0.038,258.264,,1.09,0.97,0.91,0.85,1.09,1.03,0.91,0.85,1.09,1.03,0.97,0.85,12.0,50.0,4.032
232,0.134,4.585,0.442,0.168,0.034,0.049,340.761,,1.09,0.97,0.91,0.85,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.85,8.0,50.0,3.226
233,0.134,4.585,0.456,0.199,0.039,0.049,402.045,,1.09,0.97,0.91,0.85,1.09,1.03,0.91,0.85,1.15,1.09,0.97,0.85,8.0,50.0,3.226
234,0.134,4.585,0.456,0.199,0.039,0.049,402.045,,1.09,0.97,0.91,0.85,1.09,1.03,0.91,0.85,1.15,1.03,0.97,0.85,8.0,50.0,3.226
235,0.372,6.18,0.675,-0.129,-0.017,0.117,-110.536,,1.09,0.97,0.91,0.85,1.09,1.03,0.91,0.85,1.09,1.03,0.97,0.91,16.0,43.75,4.839
236,0.373,8.779,0.889,-0.001,-0.0,0.169,-0.623,,1.09,0.97,0.91,0.85,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.91,11.0,45.455,4.032
237,0.237,6.18,0.607,-0.061,-0.009,0.126,-48.326,,1.09,0.97,0.91,0.85,1.09,1.03,0.91,0.85,1.15,1.09,0.97,0.91,12.0,41.667,4.032
238,0.237,6.18,0.633,0.032,0.005,0.126,25.706,,1.09,0.97,0.91,0.85,1.09,1.03,0.91,0.85,1.15,1.03,0.97,0.91,12.0,41.667,4.032
239,0.58,11.561,1.209,-0.217,-0.016,0.155,-139.528,,1.09,0.97,0.91,0.85,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.97,15.0,40.0,4.839
240,0.247,4.466,0.544,0.047,0.008,0.055,85.704,,1.09,0.97,0.91,0.85,1.09,0.97,0.91,0.85,1.09,1.03,0.91,0.85,12.0,50.0,4.032
241,0.342,9.155,0.687,-0.296,-0.039,0.208,-142.372,,1.09,0.97,0.91,0.85,1.09,0.97,0.91,0.85,1.09,0.97,0.91,0.85,12.0,50.0,1.613
242,0.184,4.585,0.464,0.149,0.029,0.071,209.594,,1.09,0.97,0.91,0.85,1.09,0.97,0.91,0.85,1.15,1.09,0.91,0.85,8.0,50.0,2.419
243,0.68,6.104,0.963,-0.146,-0.014,0.178,-82.197,,1.09,0.97,0.91,0.85,1.09,0.97,0.91,0.85,1.03,0.97,0.91,0.85,13.0,38.462,1.613
244,0.184,4.585,0.464,0.149,0.029,0.071,209.594,,1.09,0.97,0.91,0.85,1.09,0.97,0.91,0.85,1.15,1.03,0.91,0.85,8.0,50.0,2.419
245,0.184,4.585,0.531,0.161,0.027,0.071,226.47,,1.09,0.97,0.91,0.85,1.09,0.97,0.91,0.85,1.15,0.97,0.91,0.85,8.0,50.0,1.613
246,0.247,4.466,0.544,0.047,0.008,0.055,85.704,,1.09,0.97,0.91,0.85,1.09,0.97,0.91,0.85,1.09,1.03,0.97,0.85,12.0,50.0,4.032
247,0.184,4.585,0.45,0.119,0.024,0.071,166.955,,1.09,0.97,0.91,0.85,1.09,0.97,0.91,0.85,1.15,1.09,1.03,0.85,8.0,50.0,2.419
248,0.184,4.585,0.464,0.149,0.029,0.071,209.594,,1.09,0.97,0.91,0.85,1.09,0.97,0.91,0.85,1.15,1.09,0.97,0.85,8.0,50.0,2.419
249,0.184,4.585,0.464,0.149,0.029,0.071,209.594,,1.09,0.97,0.91,0.85,1.09,0.97,0.91,0.85,1.15,1.03,0.97,0.85,8.0,50.0,2.419
250,0.421,6.18,0.669,-0.215,-0.029,0.12,-179.622,,1.09,0.97,0.91,0.85,1.09,0.97,0.91,0.85,1.09,1.03,0.97,0.91,16.0,43.75,4.839
251,0.423,8.779,0.893,-0.051,-0.005,0.168,-30.341,,1.09,0.97,0.91,0.85,1.09,0.97,0.91,0.85,1.15,1.09,1.03,0.91,11.0,45.455,3.226
252,0.287,6.18,0.612,-0.111,-0.016,0.135,-82.25,,1.09,0.97,0.91,0.85,1.09,0.97,0.91,0.85,1.15,1.09,0.97,0.91,12.0,41.667,3.226
253,0.287,6.18,0.638,-0.017,-0.002,0.135,-12.935,,1.09,0.97,0.91,0.85,1.09,0.97,0.91,0.85,1.15,1.03,0.97,0.91,12.0,41.667,3.226
254,0.626,11.561,1.211,-0.262,-0.019,0.143,-183.394,,1.09,0.97,0.91,0.85,1.09,0.97,0.91,0.85,1.15,1.09,1.03,0.97,15.0,40.0,4.032
255,0.188,4.466,0.532,0.107,0.018,0.037,291.378,,1.09,0.97,0.91,0.85,1.15,1.09,0.91,0.85,1.09,1.03,0.91,0.85,10.0,50.0,4.032
256,0.283,9.155,0.642,-0.237,-0.033,0.144,-164.918,,1.09,0.97,0.91,0.85,1.15,1.09,0.91,0.85,1.09,0.97,0.91,0.85,10.0,50.0,1.613
257,0.125,4.585,0.45,0.208,0.042,0.039,528.377,,1.09,0.97,0.91,0.85,1.15,1.09,0.91,0.85,1.15,1.09,0.91,0.85,6.0,50.0,2.419
258,0.621,6.104,0.931,-0.087,-0.008,0.127,-68.692,,1.09,0.97,0.91,0.85,1.15,1.09,0.91,0.85,1.03,0.97,0.91,0.85,11.0,36.364,1.613
259,0.125,4.585,0.45,0.208,0.042,0.039,528.377,,1.09,0.97,0.91,0.85,1.15,1.09,0.91,0.85,1.15,1.03,0.91,0.85,6.0,50.0,2.419
260,0.125,4.585,0.518,0.22,0.038,0.039,558.825,,1.09,0.97,0.91,0.85,1.15,1.09,0.91,0.85,1.15,0.97,0.91,0.85,6.0,50.0,1.613
261,0.188,4.466,0.532,0.107,0.018,0.037,291.378,,1.09,0.97,0.91,0.85,1.15,1.09,0.91,0.85,1.09,1.03,0.97,0.85,10.0,50.0,4.032
262,0.125,4.585,0.435,0.178,0.037,0.039,451.453,,1.09,0.97,0.91,0.85,1.15,1.09,0.91,0.85,1.15,1.09,1.03,0.85,6.0,50.0,2.419
263,0.125,4.585,0.45,0.208,0.042,0.039,528.377,,1.09,0.97,0.91,0.85,1.15,1.09,0.91,0.85,1.15,1.09,0.97,0.85,6.0,50.0,2.419
264,0.125,4.585,0.45,0.208,0.042,0.039,528.377,,1.09,0.97,0.91,0.85,1.15,1.09,0.91,0.85,1.15,1.03,0.97,0.85,6.0,50.0,2.419
265,0.363,6.18,0.66,-0.118,-0.016,0.117,-101.034,,1.09,0.97,0.91,0.85,1.15,1.09,0.91,0.85,1.09,1.03,0.97,0.91,14.0,42.857,4.839
266,0.363,8.779,0.885,0.008,0.001,0.168,4.947,,1.09,0.97,0.91,0.85,1.15,1.09,0.91,0.85,1.15,1.09,1.03,0.91,9.0,44.444,3.226
267,0.228,6.18,0.602,-0.052,-0.008,0.131,-39.461,,1.09,0.97,0.91,0.85,1.15,1.09,0.91,0.85,1.15,1.09,0.97,0.91,10.0,40.0,3.226
268,0.228,6.18,0.628,0.042,0.006,0.131,31.938,,1.09,0.97,0.91,0.85,1.15,1.09,0.91,0.85,1.15,1.03,0.97,0.91,10.0,40.0,3.226
269,0.57,11.561,1.206,-0.207,-0.015,0.144,-144.161,,1.09,0.97,0.91,0.85,1.15,1.09,0.91,0.85,1.15,1.09,1.03,0.97,13.0,38.462,4.032
270,0.338,4.466,0.56,-0.08,-0.013,0.048,-166.572,,1.09,0.97,0.91,0.85,1.03,0.97,0.91,0.85,1.09,1.03,0.91,0.85,13.0,46.154,4.032
271,0.431,9.155,0.699,-0.423,-0.054,0.18,-235.709,,1.09,0.97,0.91,0.85,1.03,0.97,0.91,0.85,1.09,0.97,0.91,0.85,13.0,46.154,1.613
272,0.274,4.585,0.482,0.022,0.004,0.06,36.429,,1.09,0.97,0.91,0.85,1.03,0.97,0.91,0.85,1.15,1.09,0.91,0.85,9.0,44.444,2.419
273,0.771,6.104,0.99,-0.237,-0.022,0.17,-139.284,,1.09,0.97,0.91,0.85,1.03,0.97,0.91,0.85,1.03,0.97,0.91,0.85,14.0,35.714,1.613
274,0.274,4.585,0.482,0.022,0.004,0.06,36.429,,1.09,0.97,0.91,0.85,1.03,0.97,0.91,0.85,1.15,1.03,0.91,0.85,9.0,44.444,2.419
275,0.274,4.585,0.547,0.034,0.006,0.06,56.381,,1.09,0.97,0.91,0.85,1.03,0.97,0.91,0.85,1.15,0.97,0.91,0.85,9.0,44.444,1.613
276,0.338,4.466,0.56,-0.08,-0.013,0.048,-166.572,,1.09,0.97,0.91,0.85,1.03,0.97,0.91,0.85,1.09,1.03,0.97,0.85,13.0,46.154,4.032
277,0.274,4.585,0.469,-0.008,-0.002,0.06,-13.98,,1.09,0.97,0.91,0.85,1.03,0.97,0.91,0.85,1.15,1.09,1.03,0.85,9.0,44.444,2.419
278,0.274,4.585,0.482,0.022,0.004,0.06,36.429,,1.09,0.97,0.91,0.85,1.03,0.97,0.91,0.85,1.15,1.09,0.97,0.85,9.0,44.444,2.419
279,0.274,4.585,0.482,0.022,0.004,0.06,36.429,,1.09,0.97,0.91,0.85,1.03,0.97,0.91,0.85,1.15,1.03,0.97,0.85,9.0,44.444,2.419
280,0.512,6.18,0.682,-0.306,-0.04,0.111,-275.433,,1.09,0.97,0.91,0.85,1.03,0.97,0.91,0.85,1.09,1.03,0.97,0.91,17.0,41.176,4.839
281,0.513,8.779,0.902,-0.141,-0.014,0.154,-92.025,,1.09,0.97,0.91,0.85,1.03,0.97,0.91,0.85,1.15,1.09,1.03,0.91,12.0,41.667,3.226
282,0.377,6.18,0.626,-0.238,-0.034,0.123,-193.403,,1.09,0.97,0.91,0.85,1.03,0.97,0.91,0.85,1.15,1.09,0.97,0.91,13.0,38.462,3.226
283,0.377,6.18,0.651,-0.146,-0.02,0.123,-118.858,,1.09,0.97,0.91,0.85,1.03,0.97,0.91,0.85,1.15,1.03,0.97,0.91,13.0,38.462,3.226
284,0.717,11.561,1.218,-0.352,-0.026,0.139,-252.771,,1.09,0.97,0.91,0.85,1.03,0.97,0.91,0.85,1.15,1.09,1.03,0.97,16.0,37.5,4.032
285,0.188,4.466,0.532,0.107,0.018,0.037,291.378,,1.09,0.97,0.91,0.85,1.15,1.03,0.91,0.85,1.09,1.03,0.91,0.85,10.0,50.0,4.032
286,0.283,9.155,0.642,-0.237,-0.033,0.144,-164.918,,1.09,0.97,0.91,0.85,1.15,1.03,0.91,0.85,1.09,0.97,0.91,0.85,10.0,50.0,1.613
287,0.125,4.585,0.45,0.208,0.042,0.039,528.377,,1.09,0.97,0.91,0.85,1.15,1.03,0.91,0.85,1.15,1.09,0.91,0.85,6.0,50.0,2.419
288,0.621,6.104,0.931,-0.087,-0.008,0.127,-68.692,,1.09,0.97,0.91,0.85,1.15,1.03,0.91,0.85,1.03,0.97,0.91,0.85,11.0,36.364,1.613
289,0.125,4.585,0.45,0.208,0.042,0.039,528.377,,1.09,0.97,0.91,0.85,1.15,1.03,0.91,0.85,1.15,1.03,0.91,0.85,6.0,50.0,2.419
290,0.125,4.585,0.518,0.22,0.038,0.039,558.825,,1.09,0.97,0.91,0.85,1.15,1.03,0.91,0.85,1.15,0.97,0.91,0.85,6.0,50.0,1.613
291,0.188,4.466,0.532,0.107,0.018,0.037,291.378,,1.09,0.97,0.91,0.85,1.15,1.03,0.91,0.85,1.09,1.03,0.97,0.85,10.0,50.0,4.032
292,0.125,4.585,0.435,0.178,0.037,0.039,451.453,,1.09,0.97,0.91,0.85,1.15,1.03,0.91,0.85,1.15,1.09,1.03,0.85,6.0,50.0,2.419
293,0.125,4.585,0.45,0.208,0.042,0.039,528.377,,1.09,0.97,0.91,0.85,1.15,1.03,0.91,0.85,1.15,1.09,0.97,0.85,6.0,50.0,2.419
294,0.125,4.585,0.45,0.208,0.042,0.039,528.377,,1.09,0.97,0.91,0.85,1.15,1.03,0.91,0.85,1.15,1.03,0.97,0.85,6.0,50.0,2.419
295,0.363,6.18,0.66,-0.118,-0.016,0.117,-101.034,,1.09,0.97,0.91,0.85,1.15,1.03,0.91,0.85,1.09,1.03,0.97,0.91,14.0,42.857,4.839
296,0.363,8.779,0.885,0.008,0.001,0.168,4.947,,1.09,0.97,0.91,0.85,1.15,1.03,0.91,0.85,1.15,1.09,1.03,0.91,9.0,44.444,3.226
297,0.228,6.18,0.602,-0.052,-0.008,0.131,-39.461,,1.09,0.97,0.91,0.85,1.15,1.03,0.91,0.85,1.15,1.09,0.97,0.91,10.0,40.0,3.226
