,max_balance_drowdown,max_drawdown,returns_std,total_return,sharpe,downside_deviation,sortino,calmar_ratio,en_inU,en_outU,en_outD,en_inD,re_inU,re_outU,re_outD,re_inD,cc_inU,cc_outU,cc_outD,cc_inD,trades,positive_trades,positive_trading_days
2551,1.105,9.558,0.903,-0.972,-0.098,0.22,-441.415,,1.15,1.09,1.03,0.91,1.15,0.97,0.91,0.85,1.09,0.97,0.91,0.85,16,37.5,2.5
2552,0.398,4.408,0.414,-0.398,-0.088,0.079,-502.786,,1.15,1.09,1.03,0.91,1.15,0.97,0.91,0.85,1.15,1.09,0.91,0.85,14,42.857,4.167
2553,0.803,12.036,1.149,-0.784,-0.062,0.198,-395.455,,1.15,1.09,1.03,0.91,1.15,0.97,0.91,0.85,1.03,0.97,0.91,0.85,20,40,4.167
2554,0.581,9.558,0.827,-0.581,-0.064,0.216,-268.638,,1.15,1.09,1.03,0.91,1.15,0.97,0.91,0.85,1.15,1.03,0.91,0.85,14,42.857,4.167
2555,0.741,9.558,0.778,-0.741,-0.087,0.21,-352.256,,1.15,1.09,1.03,0.91,1.15,0.97,0.91,0.85,1.15,0.97,0.91,0.85,14,35.714,1.667
2556,0.78,11.199,0.946,-0.734,-0.071,0.252,-291.53,,1.15,1.09,1.03,0.91,1.15,0.97,0.91,0.85,1.09,1.03,0.97,0.85,14,42.857,5
2557,0.521,3.704,0.411,-0.521,-0.116,0.094,-553.506,,1.15,1.09,1.03,0.91,1.15,0.97,0.91,0.85,1.15,1.09,1.03,0.85,12,33.333,3.333
2558,0.424,3.704,0.374,-0.424,-0.103,0.098,-430.333,,1.15,1.09,1.03,0.91,1.15,0.97,0.91,0.85,1.15,1.09,0.97,0.85,12,41.667,4.167
2559,0.759,11.199,0.937,-0.759,-0.074,0.264,-287.92,,1.15,1.09,1.03,0.91,1.15,0.97,0.91,0.85,1.15,1.03,0.97,0.85,12,41.667,4.167
2560,0.782,11.199,0.946,-0.736,-0.071,0.252,-292.488,,1.15,1.09,1.03,0.91,1.15,0.97,0.91,0.85,1.09,1.03,0.97,0.91,15,46.667,5.833
2561,0.427,3.065,0.334,-0.34,-0.093,0.087,-390.207,,1.15,1.09,1.03,0.91,1.15,0.97,0.91,0.85,1.15,1.09,1.03,0.91,13,38.462,4.167
2562,0.426,3.704,0.374,-0.426,-0.104,0.098,-432.781,,1.15,1.09,1.03,0.91,1.15,0.97,0.91,0.85,1.15,1.09,0.97,0.91,13,46.154,5
2563,0.762,11.199,0.937,-0.762,-0.074,0.264,-288.834,,1.15,1.09,1.03,0.91,1.15,0.97,0.91,0.85,1.15,1.03,0.97,0.91,13,46.154,5
2564,0.714,12.269,1.038,-0.058,-0.005,0.112,-51.892,,1.15,1.09,1.03,0.91,1.15,0.97,0.91,0.85,1.15,1.09,1.03,0.97,18,44.444,5
2565,0.633,8.105,0.725,-0.577,-0.073,0.162,-356.186,,1.15,1.09,1.03,0.91,1.09,1.03,0.97,0.85,1.09,1.03,0.91,0.85,17,47.059,5
2566,1.12,8.105,0.882,-0.987,-0.102,0.169,-584.898,,1.15,1.09,1.03,0.91,1.09,1.03,0.97,0.85,1.09,0.97,0.91,0.85,16,37.5,5
2567,0.423,4.199,0.461,-0.414,-0.082,0.101,-408.607,,1.15,1.09,1.03,0.91,1.09,1.03,0.97,0.85,1.15,1.09,0.91,0.85,14,42.857,4.167
2568,0.818,12.036,1.133,-0.799,-0.064,0.156,-511.406,,1.15,1.09,1.03,0.91,1.09,1.03,0.97,0.85,1.03,0.97,0.91,0.85,20,40,6.667
2569,0.606,8.105,0.698,-0.596,-0.078,0.17,-349.76,,1.15,1.09,1.03,0.91,1.09,1.03,0.97,0.85,1.15,1.03,0.91,0.85,14,42.857,4.167
2570,0.766,8.105,0.755,-0.756,-0.091,0.148,-509.327,,1.15,1.09,1.03,0.91,1.09,1.03,0.97,0.85,1.15,0.97,0.91,0.85,14,35.714,4.167
2571,0.823,13.668,1.112,-0.767,-0.063,0.383,-200.347,,1.15,1.09,1.03,0.91,1.09,1.03,0.97,0.85,1.09,1.03,0.97,0.85,14,42.857,2.5
2572,0.546,3.704,0.462,-0.536,-0.106,0.095,-561.638,,1.15,1.09,1.03,0.91,1.09,1.03,0.97,0.85,1.15,1.09,1.03,0.85,12,33.333,3.333
2573,0.449,3.728,0.433,-0.439,-0.093,0.106,-414.069,,1.15,1.09,1.03,0.91,1.09,1.03,0.97,0.85,1.15,1.09,0.97,0.85,12,41.667,3.333
2574,0.784,13.668,1.095,-0.775,-0.065,0.389,-198.994,,1.15,1.09,1.03,0.91,1.09,1.03,0.97,0.85,1.15,1.03,0.97,0.85,12,41.667,2.5
2575,0.825,13.668,1.112,-0.769,-0.063,0.383,-200.977,,1.15,1.09,1.03,0.91,1.09,1.03,0.97,0.85,1.09,1.03,0.97,0.91,15,46.667,3.333
2576,0.452,3.201,0.395,-0.355,-0.082,0.098,-363.188,,1.15,1.09,1.03,0.91,1.09,1.03,0.97,0.85,1.15,1.09,1.03,0.91,13,38.462,4.167
2577,0.451,3.728,0.433,-0.441,-0.093,0.106,-416.344,,1.15,1.09,1.03,0.91,1.09,1.03,0.97,0.85,1.15,1.09,0.97,0.91,13,46.154,4.167
2578,0.787,13.668,1.096,-0.777,-0.065,0.389,-199.614,,1.15,1.09,1.03,0.91,1.09,1.03,0.97,0.85,1.15,1.03,0.97,0.91,13,46.154,3.333
2579,0.739,12.269,1.06,-0.073,-0.006,0.112,-65.128,,1.15,1.09,1.03,0.91,1.09,1.03,0.97,0.85,1.15,1.09,1.03,0.97,18,44.444,5
2580,0.496,6.927,0.716,-0.45,-0.057,0.182,-246.686,,1.15,1.09,1.03,0.91,1.15,1.09,1.03,0.85,1.09,1.03,0.91,0.85,15,46.667,5
2581,1.011,6.927,0.831,-0.878,-0.096,0.187,-469.825,,1.15,1.09,1.03,0.91,1.15,1.09,1.03,0.85,1.09,0.97,0.91,0.85,14,35.714,3.333
2582,0.304,4.199,0.313,-0.304,-0.089,0.092,-331.18,,1.15,1.09,1.03,0.91,1.15,1.09,1.03,0.85,1.15,1.09,0.91,0.85,12,41.667,1.667
2583,0.713,12.036,1.093,-0.695,-0.058,0.169,-411.519,,1.15,1.09,1.03,0.91,1.15,1.09,1.03,0.85,1.03,0.97,0.91,0.85,18,38.889,5
2584,0.487,6.927,0.703,-0.487,-0.063,0.187,-259.693,,1.15,1.09,1.03,0.91,1.15,1.09,1.03,0.85,1.15,1.03,0.91,0.85,12,41.667,3.333
2585,0.647,6.927,0.694,-0.647,-0.085,0.171,-378.094,,1.15,1.09,1.03,0.91,1.15,1.09,1.03,0.85,1.15,0.97,0.91,0.85,12,33.333,2.5
2586,0.686,10.021,0.923,-0.64,-0.063,0.304,-210.153,,1.15,1.09,1.03,0.91,1.15,1.09,1.03,0.85,1.09,1.03,0.97,0.85,12,41.667,3.333
2587,0.427,2.849,0.322,-0.427,-0.121,0.095,-448.874,,1.15,1.09,1.03,0.91,1.15,1.09,1.03,0.85,1.15,1.09,1.03,0.85,10,30,0
2588,0.33,3.165,0.281,-0.33,-0.107,0.1,-329.839,,1.15,1.09,1.03,0.91,1.15,1.09,1.03,0.85,1.15,1.09,0.97,0.85,10,40,0.833
2589,0.665,10.021,0.913,-0.665,-0.067,0.319,-208.72,,1.15,1.09,1.03,0.91,1.15,1.09,1.03,0.85,1.15,1.03,0.97,0.85,10,40,2.5
2590,0.688,10.021,0.923,-0.642,-0.064,0.304,-210.945,,1.15,1.09,1.03,0.91,1.15,1.09,1.03,0.85,1.09,1.03,0.97,0.91,13,46.154,4.167
2591,0.363,1.879,0.213,-0.246,-0.106,0.063,-393.771,,1.15,1.09,1.03,0.91,1.15,1.09,1.03,0.85,1.15,1.09,1.03,0.91,11,36.364,0.833
2592,0.332,3.165,0.281,-0.332,-0.108,0.1,-332.251,,1.15,1.09,1.03,0.91,1.15,1.09,1.03,0.85,1.15,1.09,0.97,0.91,11,45.455,1.667
2593,0.668,10.021,0.913,-0.668,-0.067,0.319,-209.477,,1.15,1.09,1.03,0.91,1.15,1.09,1.03,0.85,1.15,1.03,0.97,0.91,11,45.455,3.333
2594,0.62,12.269,1.04,0.036,0.003,0.077,46.713,,1.15,1.09,1.03,0.91,1.15,1.09,1.03,0.85,1.15,1.09,1.03,0.97,16,43.75,3.333
2595,0.482,6.927,0.724,-0.436,-0.055,0.179,-243.405,,1.15,1.09,1.03,0.91,1.15,1.09,0.97,0.85,1.09,1.03,0.91,0.85,15,46.667,5
2596,0.997,6.927,0.834,-0.865,-0.095,0.183,-471.203,,1.15,1.09,1.03,0.91,1.15,1.09,0.97,0.85,1.09,0.97,0.91,0.85,14,35.714,4.167
2597,0.291,4.199,0.325,-0.291,-0.082,0.09,-323.164,,1.15,1.09,1.03,0.91,1.15,1.09,0.97,0.85,1.15,1.09,0.91,0.85,12,41.667,1.667
2598,0.7,12.036,1.095,-0.681,-0.057,0.166,-409.755,,1.15,1.09,1.03,0.91,1.15,1.09,0.97,0.85,1.03,0.97,0.91,0.85,18,38.889,5.833
2599,0.473,6.927,0.708,-0.473,-0.061,0.183,-258.892,,1.15,1.09,1.03,0.91,1.15,1.09,0.97,0.85,1.15,1.03,0.91,0.85,12,41.667,3.333
2600,0.633,6.927,0.698,-0.633,-0.083,0.167,-378.463,,1.15,1.09,1.03,0.91,1.15,1.09,0.97,0.85,1.15,0.97,0.91,0.85,12,33.333,3.333
2601,0.672,10.021,0.929,-0.626,-0.062,0.301,-208.231,,1.15,1.09,1.03,0.91,1.15,1.09,0.97,0.85,1.09,1.03,0.97,0.85,12,41.667,3.333
2602,0.413,3.368,0.337,-0.413,-0.112,0.098,-421.81,,1.15,1.09,1.03,0.91,1.15,1.09,0.97,0.85,1.15,1.09,1.03,0.85,10,30,0.833
2603,0.316,3.684,0.295,-0.316,-0.098,0.097,-327.082,,1.15,1.09,1.03,0.91,1.15,1.09,0.97,0.85,1.15,1.09,0.97,0.85,10,40,0.833
2604,0.652,10.021,0.917,-0.652,-0.065,0.313,-208.407,,1.15,1.09,1.03,0.91,1.15,1.09,0.97,0.85,1.15,1.03,0.97,0.85,10,40,2.5
2605,0.674,10.021,0.929,-0.628,-0.062,0.301,-209.033,,1.15,1.09,1.03,0.91,1.15,1.09,0.97,0.85,1.09,1.03,0.97,0.91,13,46.154,4.167
2606,0.349,2.624,0.235,-0.232,-0.09,0.074,-312.337,,1.15,1.09,1.03,0.91,1.15,1.09,0.97,0.85,1.15,1.09,1.03,0.91,11,36.364,1.667
2607,0.318,3.684,0.295,-0.318,-0.098,0.097,-329.579,,1.15,1.09,1.03,0.91,1.15,1.09,0.97,0.85,1.15,1.09,0.97,0.91,11,45.455,1.667
2608,0.654,10.021,0.917,-0.654,-0.065,0.313,-209.178,,1.15,1.09,1.03,0.91,1.15,1.09,0.97,0.85,1.15,1.03,0.97,0.91,11,45.455,3.333
2609,0.606,12.269,1.045,0.05,0.004,0.073,68.309,,1.15,1.09,1.03,0.91,1.15,1.09,0.97,0.85,1.15,1.09,1.03,0.97,16,43.75,4.167
2610,0.586,8.105,0.711,-0.54,-0.069,0.164,-328.793,,1.15,1.09,1.03,0.91,1.15,1.03,0.97,0.85,1.09,1.03,0.91,0.85,15,46.667,5
2611,1.101,8.105,0.879,-0.968,-0.101,0.164,-590.464,,1.15,1.09,1.03,0.91,1.15,1.03,0.97,0.85,1.09,0.97,0.91,0.85,14,35.714,4.167
2612,0.395,4.199,0.455,-0.395,-0.079,0.089,-442.099,,1.15,1.09,1.03,0.91,1.15,1.03,0.97,0.85,1.15,1.09,0.91,0.85,12,41.667,3.333
2613,0.799,12.036,1.13,-0.78,-0.063,0.152,-514.475,,1.15,1.09,1.03,0.91,1.15,1.03,0.97,0.85,1.03,0.97,0.91,0.85,18,38.889,5.833
2614,0.577,8.105,0.694,-0.577,-0.076,0.168,-343.344,,1.15,1.09,1.03,0.91,1.15,1.03,0.97,0.85,1.15,1.03,0.91,0.85,12,41.667,3.333
2615,0.737,8.105,0.751,-0.737,-0.09,0.144,-512.666,,1.15,1.09,1.03,0.91,1.15,1.03,0.97,0.85,1.15,0.97,0.91,0.85,12,33.333,3.333
2616,0.776,13.668,1.103,-0.73,-0.06,0.385,-189.763,,1.15,1.09,1.03,0.91,1.15,1.03,0.97,0.85,1.09,1.03,0.97,0.85,12,41.667,2.5
2617,0.517,3.704,0.456,-0.517,-0.103,0.028,-1823.584,,1.15,1.09,1.03,0.91,1.15,1.03,0.97,0.85,1.15,1.09,1.03,0.85,10,30,2.5
2618,0.42,3.704,0.426,-0.42,-0.09,0.081,-515.664,,1.15,1.09,1.03,0.91,1.15,1.03,0.97,0.85,1.15,1.09,0.97,0.85,10,40,2.5
2619,0.756,13.668,1.093,-0.756,-0.063,0.416,-181.827,,1.15,1.09,1.03,0.91,1.15,1.03,0.97,0.85,1.15,1.03,0.97,0.85,10,40,1.667
2620,0.778,13.668,1.103,-0.732,-0.061,0.385,-190.389,,1.15,1.09,1.03,0.91,1.15,1.03,0.97,0.85,1.09,1.03,0.97,0.91,13,46.154,3.333
2621,0.423,3.201,0.389,-0.336,-0.079,0.017,-1995.654,,1.15,1.09,1.03,0.91,1.15,1.03,0.97,0.85,1.15,1.09,1.03,0.91,11,36.364,3.333
2622,0.422,3.704,0.427,-0.422,-0.09,0.081,-518.625,,1.15,1.09,1.03,0.91,1.15,1.03,0.97,0.85,1.15,1.09,0.97,0.91,11,45.455,3.333
2623,0.758,13.668,1.093,-0.758,-0.063,0.416,-182.408,,1.15,1.09,1.03,0.91,1.15,1.03,0.97,0.85,1.15,1.03,0.97,0.91,11,45.455,2.5
2624,0.71,12.269,1.058,-0.054,-0.005,0.099,-54.902,,1.15,1.09,1.03,0.91,1.15,1.03,0.97,0.85,1.15,1.09,1.03,0.97,16,43.75,4.167
2625,0.678,8.105,0.726,-0.622,-0.078,0.159,-390.427,,1.15,1.09,1.03,0.91,1.09,1.03,0.97,0.91,1.09,1.03,0.91,0.85,18,44.444,5
2626,1.165,8.105,0.882,-1.032,-0.107,0.168,-614.546,,1.15,1.09,1.03,0.91,1.09,1.03,0.97,0.91,1.09,0.97,0.91,0.85,17,35.294,5
2627,0.468,4.199,0.463,-0.458,-0.09,0.1,-457.79,,1.15,1.09,1.03,0.91,1.09,1.03,0.97,0.91,1.15,1.09,0.91,0.85,15,40,4.167
2628,0.863,12.036,1.133,-0.844,-0.068,0.156,-539.879,,1.15,1.09,1.03,0.91,1.09,1.03,0.97,0.91,1.03,0.97,0.91,0.85,21,38.095,6.667
2629,0.65,8.105,0.699,-0.641,-0.084,0.166,-386.737,,1.15,1.09,1.03,0.91,1.09,1.03,0.97,0.91,1.15,1.03,0.91,0.85,15,40,4.167
2630,0.811,8.105,0.755,-0.801,-0.097,0.147,-544.649,,1.15,1.09,1.03,0.91,1.09,1.03,0.97,0.91,1.15,0.97,0.91,0.85,15,33.333,4.167
2631,0.868,13.668,1.112,-0.812,-0.067,0.359,-225.934,,1.15,1.09,1.03,0.91,1.09,1.03,0.97,0.91,1.09,1.03,0.97,0.85,15,40,2.5
2632,0.59,3.704,0.463,-0.581,-0.114,0.103,-565.379,,1.15,1.09,1.03,0.91,1.09,1.03,0.97,0.91,1.15,1.09,1.03,0.85,13,30.769,3.333
2633,0.493,3.728,0.434,-0.484,-0.102,0.106,-455.962,,1.15,1.09,1.03,0.91,1.09,1.03,0.97,0.91,1.15,1.09,0.97,0.85,13,38.462,3.333
2634,0.829,13.668,1.096,-0.819,-0.068,0.364,-224.99,,1.15,1.09,1.03,0.91,1.09,1.03,0.97,0.91,1.15,1.03,0.97,0.85,13,38.462,2.5
2635,0.87,13.668,1.112,-0.814,-0.067,0.36,-226.033,,1.15,1.09,1.03,0.91,1.09,1.03,0.97,0.91,1.09,1.03,0.97,0.91,16,43.75,2.5
2636,0.484,3.201,0.397,-0.4,-0.092,0.1,-398.615,,1.15,1.09,1.03,0.91,1.09,1.03,0.97,0.91,1.15,1.09,1.03,0.91,14,35.714,4.167
2637,0.496,3.728,0.433,-0.486,-0.102,0.108,-450.081,,1.15,1.09,1.03,0.91,1.09,1.03,0.97,0.91,1.15,1.09,0.97,0.91,14,42.857,3.333
2638,0.832,13.668,1.096,-0.822,-0.068,0.365,-225.121,,1.15,1.09,1.03,0.91,1.09,1.03,0.97,0.91,1.15,1.03,0.97,0.91,14,42.857,2.5
2639,0.739,12.269,1.061,-0.118,-0.01,0.115,-102.969,,1.15,1.09,1.03,0.91,1.09,1.03,0.97,0.91,1.15,1.09,1.03,0.97,19,42.105,5
2640,0.497,6.927,0.692,-0.432,-0.057,0.18,-239.81,,1.15,1.09,1.03,0.91,1.15,1.09,1.03,0.91,1.09,1.03,0.91,0.85,16,50,5
2641,0.994,6.927,0.811,-0.861,-0.097,0.189,-456.615,,1.15,1.09,1.03,0.91,1.15,1.09,1.03,0.91,1.09,0.97,0.91,0.85,15,40,3.333
2642,0.305,3.357,0.252,-0.287,-0.104,0.058,-492.196,,1.15,1.09,1.03,0.91,1.15,1.09,1.03,0.91,1.15,1.09,0.91,0.85,13,46.154,1.667
2643,0.696,12.036,1.078,-0.677,-0.057,0.169,-399.933,,1.15,1.09,1.03,0.91,1.15,1.09,1.03,0.91,1.03,0.97,0.91,0.85,19,42.105,5
2644,0.488,6.927,0.679,-0.469,-0.063,0.188,-249.86,,1.15,1.09,1.03,0.91,1.15,1.09,1.03,0.91,1.15,1.03,0.91,0.85,13,46.154,3.333
2645,0.648,6.927,0.669,-0.629,-0.086,0.17,-369.59,,1.15,1.09,1.03,0.91,1.15,1.09,1.03,0.91,1.15,0.97,0.91,0.85,13,38.462,2.5
2646,0.687,10.021,0.905,-0.622,-0.063,0.308,-202.028,,1.15,1.09,1.03,0.91,1.15,1.09,1.03,0.91,1.09,1.03,0.97,0.85,13,46.154,3.333
2647,0.428,2.007,0.264,-0.409,-0.141,0.066,-620.591,,1.15,1.09,1.03,0.91,1.15,1.09,1.03,0.91,1.15,1.09,1.03,0.85,11,36.364,0
2648,0.331,2.323,0.212,-0.312,-0.134,0.062,-506.424,,1.15,1.09,1.03,0.91,1.15,1.09,1.03,0.91,1.15,1.09,0.97,0.85,11,45.455,0.833
2649,0.666,10.021,0.895,-0.648,-0.066,0.328,-197.7,,1.15,1.09,1.03,0.91,1.15,1.09,1.03,0.91,1.15,1.03,0.97,0.85,11,45.455,2.5
2650,0.689,10.021,0.905,-0.625,-0.063,0.308,-202.811,,1.15,1.09,1.03,0.91,1.15,1.09,1.03,0.91,1.09,1.03,0.97,0.91,14,50,4.167
2651,0.374,1.879,0.255,-0.229,-0.082,0.063,-365.975,,1.15,1.09,1.03,0.91,1.15,1.09,1.03,0.91,1.15,1.09,1.03,0.91,12,41.667,0.833
2652,0.333,2.323,0.213,-0.315,-0.135,0.062,-510.334,,1.15,1.09,1.03,0.91,1.15,1.09,1.03,0.91,1.15,1.09,0.97,0.91,12,50,1.667
2653,0.669,10.021,0.895,-0.65,-0.066,0.328,-198.435,,1.15,1.09,1.03,0.91,1.15,1.09,1.03,0.91,1.15,1.03,0.97,0.91,12,50,3.333
2654,0.62,12.269,1.061,0.053,0.005,0.077,69.289,,1.15,1.09,1.03,0.91,1.15,1.09,1.03,0.91,1.15,1.09,1.03,0.97,17,47.059,3.333
2655,0.527,6.927,0.725,-0.481,-0.061,0.175,-274.53,,1.15,1.09,1.03,0.91,1.15,1.09,0.97,0.91,1.09,1.03,0.91,0.85,16,43.75,5
2656,1.042,6.927,0.835,-0.909,-0.099,0.186,-489.833,,1.15,1.09,1.03,0.91,1.15,1.09,0.97,0.91,1.09,0.97,0.91,0.85,15,33.333,4.167
2657,0.335,4.199,0.327,-0.335,-0.094,0.084,-398.692,,1.15,1.09,1.03,0.91,1.15,1.09,0.97,0.91,1.15,1.09,0.91,0.85,13,38.462,1.667
2658,0.744,12.036,1.096,-0.726,-0.06,0.168,-430.706,,1.15,1.09,1.03,0.91,1.15,1.09,0.97,0.91,1.03,0.97,0.91,0.85,19,36.842,5.833
2659,0.518,6.927,0.709,-0.518,-0.067,0.182,-284.623,,1.15,1.09,1.03,0.91,1.15,1.09,0.97,0.91,1.15,1.03,0.91,0.85,13,38.462,3.333
2660,0.678,6.927,0.698,-0.678,-0.089,0.167,-405.022,,1.15,1.09,1.03,0.91,1.15,1.09,0.97,0.91,1.15,0.97,0.91,0.85,13,30.769,3.333
2661,0.717,10.021,0.929,-0.671,-0.066,0.287,-233.267,,1.15,1.09,1.03,0.91,1.15,1.09,0.97,0.91,1.09,1.03,0.97,0.85,13,38.462,3.333
2662,0.458,3.368,0.339,-0.458,-0.123,0.097,-474.136,,1.15,1.09,1.03,0.91,1.15,1.09,0.97,0.91,1.15,1.09,1.03,0.85,11,27.273,0.833
2663,0.361,3.684,0.297,-0.361,-0.111,0.09,-400.995,,1.15,1.09,1.03,0.91,1.15,1.09,0.97,0.91,1.15,1.09,0.97,0.85,11,36.364,0.833
2664,0.696,10.021,0.918,-0.696,-0.069,0.304,-229.238,,1.15,1.09,1.03,0.91,1.15,1.09,0.97,0.91,1.15,1.03,0.97,0.85,11,36.364,2.5
2665,0.719,10.021,0.929,-0.673,-0.066,0.289,-232.895,,1.15,1.09,1.03,0.91,1.15,1.09,0.97,0.91,1.09,1.03,0.97,0.91,14,42.857,3.333
2666,0.351,2.624,0.238,-0.277,-0.106,0.069,-402.491,,1.15,1.09,1.03,0.91,1.15,1.09,0.97,0.91,1.15,1.09,1.03,0.91,12,33.333,1.667
2667,0.363,3.684,0.296,-0.363,-0.112,0.092,-395.902,,1.15,1.09,1.03,0.91,1.15,1.09,0.97,0.91,1.15,1.09,0.97,0.91,12,41.667,0.833
2668,0.699,10.021,0.918,-0.699,-0.07,0.306,-228.465,,1.15,1.09,1.03,0.91,1.15,1.09,0.97,0.91,1.15,1.03,0.97,0.91,12,41.667,2.5
2669,0.606,12.269,1.046,0.005,0,0.105,4.789,,1.15,1.09,1.03,0.91,1.15,1.09,0.97,0.91,1.15,1.09,1.03,0.97,17,41.176,4.167
2670,0.631,8.105,0.712,-0.585,-0.075,0.161,-363.36,,1.15,1.09,1.03,0.91,1.15,1.03,0.97,0.91,1.09,1.03,0.91,0.85,16,43.75,5
2671,1.146,8.105,0.879,-1.013,-0.105,0.166,-611.061,,1.15,1.09,1.03,0.91,1.15,1.03,0.97,0.91,1.09,0.97,0.91,0.85,15,33.333,4.167
2672,0.439,4.199,0.457,-0.439,-0.088,0.095,-461.075,,1.15,1.09,1.03,0.91,1.15,1.03,0.97,0.91,1.15,1.09,0.91,0.85,13,38.462,3.333
2673,0.844,12.036,1.131,-0.825,-0.067,0.154,-536.791,,1.15,1.09,1.03,0.91,1.15,1.03,0.97,0.91,1.03,0.97,0.91,0.85,19,36.842,5.833
2674,0.622,8.105,0.695,-0.622,-0.082,0.166,-373.42,,1.15,1.09,1.03,0.91,1.15,1.03,0.97,0.91,1.15,1.03,0.91,0.85,13,38.462,3.333
2675,0.782,8.105,0.752,-0.782,-0.095,0.145,-538.775,,1.15,1.09,1.03,0.91,1.15,1.03,0.97,0.91,1.15,0.97,0.91,0.85,13,30.769,3.333
2676,0.821,13.668,1.103,-0.775,-0.064,0.361,-214.797,,1.15,1.09,1.03,0.91,1.15,1.03,0.97,0.91,1.09,1.03,0.97,0.85,13,38.462,2.5
2677,0.562,3.704,0.458,-0.562,-0.112,0.085,-663.325,,1.15,1.09,1.03,0.91,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.85,11,27.273,2.5
2678,0.464,3.704,0.428,-0.464,-0.099,0.098,-474.455,,1.15,1.09,1.03,0.91,1.15,1.03,0.97,0.91,1.15,1.09,0.97,0.85,11,36.364,2.5
2679,0.8,13.668,1.093,-0.8,-0.067,0.386,-207.163,,1.15,1.09,1.03,0.91,1.15,1.03,0.97,0.91,1.15,1.03,0.97,0.85,11,36.364,1.667
2680,0.823,13.668,1.103,-0.777,-0.064,0.361,-214.932,,1.15,1.09,1.03,0.91,1.15,1.03,0.97,0.91,1.09,1.03,0.97,0.91,14,42.857,2.5
2681,0.455,3.201,0.39,-0.381,-0.089,0.086,-445.738,,1.15,1.09,1.03,0.91,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.91,12,33.333,3.333
2682,0.467,3.704,0.427,-0.467,-0.1,0.101,-461.821,,1.15,1.09,1.03,0.91,1.15,1.03,0.97,0.91,1.15,1.09,0.97,0.91,12,41.667,2.5
2683,0.803,13.668,1.093,-0.803,-0.067,0.387,-207.17,,1.15,1.09,1.03,0.91,1.15,1.03,0.97,0.91,1.15,1.03,0.97,0.91,12,41.667,1.667
2684,0.71,12.269,1.058,-0.099,-0.009,0.107,-92.112,,1.15,1.09,1.03,0.91,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.97,17,41.176,4.167
2685,0.537,18.284,1.732,0.72,0.038,0.21,341.918,,1.15,1.09,1.03,0.91,1.15,1.09,1.03,0.97,1.09,1.03,0.91,0.85,21,57.143,8.333
2686,0.595,18.461,1.79,0.304,0.016,0.209,145.374,,1.15,1.09,1.03,0.91,1.15,1.09,1.03,0.97,1.09,0.97,0.91,0.85,20,50,6.667
2687,0.348,18.284,1.615,0.864,0.049,0.17,509.559,,1.15,1.09,1.03,0.91,1.15,1.09,1.03,0.97,1.15,1.09,0.91,0.85,18,55.556,5.833
2688,0.595,18.461,1.922,0.496,0.024,0.19,261.128,,1.15,1.09,1.03,0.91,1.15,1.09,1.03,0.97,1.03,0.97,0.91,0.85,24,50,8.333
2689,0.528,18.284,1.728,0.682,0.036,0.218,312.607,,1.15,1.09,1.03,0.91,1.15,1.09,1.03,0.97,1.15,1.03,0.91,0.85,18,55.556,6.667
2690,0.625,18.284,1.727,0.54,0.029,0.202,267.5,,1.15,1.09,1.03,0.91,1.15,1.09,1.03,0.97,1.15,0.97,0.91,0.85,18,50,5.833
2691,0.732,18.284,1.831,0.53,0.026,0.306,173.223,,1.15,1.09,1.03,0.91,1.15,1.09,1.03,0.97,1.09,1.03,0.97,0.85,18,55.556,6.667
2692,0.457,18.284,1.62,0.76,0.043,0.154,492.704,,1.15,1.09,1.03,0.91,1.15,1.09,1.03,0.97,1.15,1.09,1.03,0.85,16,50,4.167
2693,0.378,18.284,1.61,0.839,0.048,0.179,467.727,,1.15,1.09,1.03,0.91,1.15,1.09,1.03,0.97,1.15,1.09,0.97,0.85,16,56.25,5
2694,0.712,18.284,1.827,0.503,0.025,0.319,157.823,,1.15,1.09,1.03,0.91,1.15,1.09,1.03,0.97,1.15,1.03,0.97,0.85,16,56.25,5.833
2695,0.732,18.284,1.831,0.527,0.026,0.306,172.434,,1.15,1.09,1.03,0.91,1.15,1.09,1.03,0.97,1.09,1.03,0.97,0.91,19,57.895,7.5
2696,0.457,18.284,1.669,0.941,0.051,0.154,609.65,,1.15,1.09,1.03,0.91,1.15,1.09,1.03,0.97,1.15,1.09,1.03,0.91,17,52.941,4.167
2697,0.378,18.284,1.61,0.837,0.047,0.179,466.383,,1.15,1.09,1.03,0.91,1.15,1.09,1.03,0.97,1.15,1.09,0.97,0.91,17,58.824,5.833
2698,0.712,18.284,1.827,0.501,0.025,0.319,157.067,,1.15,1.09,1.03,0.91,1.15,1.09,1.03,0.97,1.15,1.03,0.97,0.91,17,58.824,6.667
2699,0.612,30.554,2.502,1.221,0.045,0.279,437.012,,1.15,1.09,1.03,0.91,1.15,1.09,1.03,0.97,1.15,1.09,1.03,0.97,22,54.545,3.333
2700,0.529,9.558,0.763,-0.473,-0.057,0.235,-201.383,,1.15,1.09,0.97,0.91,1.09,1.03,0.91,0.85,1.09,1.03,0.91,0.85,20,50,4.167
